INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,DISTRICT,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,STREET
I182041374,802,Simple Assault,B2,29-05-2018 19:48,2018,5,Tuesday,HOLBORN ST
I182041372,413,Aggravated Assault,A7,29-05-2018 20:12,2018,5,Tuesday,MERIDIAN ST
I182041372,301,Robbery,A7,29-05-2018 20:12,2018,5,Tuesday,MERIDIAN ST
I182041370,3018,Medical Assistance,E5,29-05-2018 20:06,2018,5,Tuesday,BAKER ST
I182041368,3803,Motor Vehicle Accident Response,B2,29-05-2018 19:04,2018,5,Tuesday,
I182041367,2405,Disorderly Conduct,D14,29-05-2018 19:21,2018,5,Tuesday,COMMONWEALTH AVE
I182041366,3006,Medical Assistance,E5,29-05-2018 19:00,2018,5,Tuesday,BAKER ST
I182041365,3201,Property Lost,A1,26-05-2018 00:00,2018,5,Saturday,BOYLSTON ST
I182041364,1843,Drug Violation,E5,29-05-2018 19:42,2018,5,Tuesday,CENTRE ST
I182041363,1501,Firearm Violations,B2,29-05-2018 19:31,2018,5,Tuesday,DUDLEY ST
I182041362,613,Larceny,D4,29-05-2018 19:24,2018,5,Tuesday,BOYLSTON ST
I182041361,615,Larceny From Motor Vehicle,E13,29-05-2018 19:40,2018,5,Tuesday,FORBES ST
I182041360,614,Larceny From Motor Vehicle,E5,29-05-2018 15:51,2018,5,Tuesday,PARKLAWN RD
I182041359,522,Residential Burglary,D14,18-05-2018 12:00,2018,5,Friday,BRAINERD RD
I182041358,3115,Investigate Person,D4,29-05-2018 18:38,2018,5,Tuesday,TREMONT ST
I182041357,802,Simple Assault,C6,29-05-2018 17:41,2018,5,Tuesday,MASSACHUSETTS AVE
I182041356,614,Larceny From Motor Vehicle,C11,29-05-2018 18:42,2018,5,Tuesday,COLUMBIA RD
I182041356,3125,Warrant Arrests,C11,29-05-2018 18:42,2018,5,Tuesday,COLUMBIA RD
I182041355,2646,Liquor Violation,B2,25-05-2018 17:26,2018,5,Friday,PARKER ST
I182041354,3810,Motor Vehicle Accident Response,B2,29-05-2018 18:15,2018,5,Tuesday,MORELAND ST
I182041353,802,Simple Assault,A1,29-05-2018 18:40,2018,5,Tuesday,PORTLAND ST
I182041352,413,Aggravated Assault,A15,29-05-2018 18:00,2018,5,Tuesday,MONUMENT AVE
I182041352,1402,Vandalism,A15,29-05-2018 18:00,2018,5,Tuesday,MONUMENT AVE
I182041350,619,Larceny,A1,29-05-2018 18:12,2018,5,Tuesday,CHARLES ST
I182041349,619,Larceny,C11,29-05-2018 17:43,2018,5,Tuesday,CENTRE ST
I182041347,1842,Drug Violation,D4,29-05-2018 18:07,2018,5,Tuesday,HARRISON AVE
I182041347,1843,Drug Violation,D4,29-05-2018 18:07,2018,5,Tuesday,HARRISON AVE
I182041347,1849,Drug Violation,D4,29-05-2018 18:07,2018,5,Tuesday,HARRISON AVE
I182041346,3301,Verbal Disputes,A7,29-05-2018 17:36,2018,5,Tuesday,PRINCETON ST
I182041345,3115,Investigate Person,D14,29-05-2018 17:55,2018,5,Tuesday,COMMONWEALTH AVE
I182041344,3201,Property Lost,C11,29-05-2018 13:00,2018,5,Tuesday,FRANCONIA ST
I182041343,522,Residential Burglary,B2,29-05-2018 07:00,2018,5,Tuesday,WAUMBECK ST
I182041342,562,Other Burglary,D4,25-05-2018 14:00,2018,5,Friday,HARRISON AVE
I182041341,560,Other Burglary,D4,25-05-2018 12:00,2018,5,Friday,HARRISON AVE
I182041340,3201,Property Lost,A1,29-05-2018 17:45,2018,5,Tuesday,TREMONT ST
I182041339,2647,Other,E5,23-05-2018 10:00,2018,5,Wednesday,CUMMINS HWY
I182041337,3114,Investigate Property,E18,29-05-2018 16:00,2018,5,Tuesday,HYDE PARK AVE
I182041336,3831,Motor Vehicle Accident Response,C6,25-05-2018 14:37,2018,5,Friday,D ST
I182041335,613,Larceny,E18,29-05-2018 17:24,2018,5,Tuesday,AMERICAN LEGION HWY
I182041334,3114,Investigate Property,C11,28-05-2018 22:25,2018,5,Monday,DUNCAN ST
I182041333,1102,Fraud,B2,1/5/2018 0:00,2018,5,Tuesday,TORPIE ST
I182041332,111,Homicide,E18,29-05-2018 17:38,2018,5,Tuesday,HYDE PARK AVE
I182041331,3125,Warrant Arrests,C11,29-05-2018 10:00,2018,5,Tuesday,NORTON ST
I182041330,1106,Confidence Games,C6,29-05-2018 18:21,2018,5,Tuesday,GOLD ST
I182041329,613,Larceny,A7,29-05-2018 17:48,2018,5,Tuesday,CENTRAL SQ
I182041328,3115,Investigate Person,A15,29-05-2018 16:32,2018,5,Tuesday,HIGH ST
I182041327,3831,Motor Vehicle Accident Response,B2,29-05-2018 18:06,2018,5,Tuesday,FOLSOM ST
I182041326,3006,Medical Assistance,C6,29-05-2018 17:35,2018,5,Tuesday,
I182041325,3006,Medical Assistance,B3,29-05-2018 16:37,2018,5,Tuesday,DRUMMOND ST
I182041323,3018,Medical Assistance,D4,29-05-2018 16:30,2018,5,Tuesday,SAINT BOTOLPH ST
I182041322,1102,Fraud,A1,29-05-2018 17:02,2018,5,Tuesday,TREMONT ST
I182041320,3115,Investigate Person,C6,29-05-2018 17:06,2018,5,Tuesday,ATHENS ST
I182041319,3831,Motor Vehicle Accident Response,E13,29-05-2018 16:10,2018,5,Tuesday,JAMAICAWAY
I182041317,3006,Medical Assistance,A1,29-05-2018 16:45,2018,5,Tuesday,CENTER PLZ
I182041317,3109,Police Service Incidents,A1,29-05-2018 16:45,2018,5,Tuesday,CENTER PLZ
I182041316,801,Simple Assault,D4,29-05-2018 16:30,2018,5,Tuesday,ALBANY ST
I182041316,1503,Firearm Violations,D4,29-05-2018 16:30,2018,5,Tuesday,ALBANY ST
I182041316,2405,Disorderly Conduct,D4,29-05-2018 16:30,2018,5,Tuesday,ALBANY ST
I182041315,619,Larceny,B3,25-05-2018 09:00,2018,5,Friday,BLUE HILL AVE
I182041314,617,Larceny,D14,29-05-2018 11:20,2018,5,Tuesday,PARK VALE AVE
I182041313,801,Simple Assault,D4,29-05-2018 16:58,2018,5,Tuesday,HARRISON AVE
I182041311,614,Larceny From Motor Vehicle,A1,24-05-2018 19:00,2018,5,Thursday,ATLANTIC AVE
I182041310,3410,Towed,D14,29-05-2018 16:14,2018,5,Tuesday,AYR RD
I182041309,3831,Motor Vehicle Accident Response,E13,25-05-2018 17:30,2018,5,Friday,WASHINGTON ST
I182041307,3410,Towed,B3,29-05-2018 16:24,2018,5,Tuesday,BANFIELD AVE
I182041305,3207,Property Found,D4,29-05-2018 15:45,2018,5,Tuesday,ALBANY ST
I182041304,3201,Property Lost,C11,25-05-2018 17:11,2018,5,Friday,E COTTAGE ST
I182041303,2629,Harassment,B3,29-05-2018 13:30,2018,5,Tuesday,ESMOND ST
I182041302,3830,Motor Vehicle Accident Response,B2,29-05-2018 16:50,2018,5,Tuesday,HARRISON AVE
I182041301,2647,Other,B2,29-05-2018 17:07,2018,5,Tuesday,BLUE HILL AVE
I182041300,615,Larceny From Motor Vehicle,D14,29-05-2018 17:02,2018,5,Tuesday,GLENVILLE AVE
I182041299,3201,Property Lost,D14,28-05-2018 09:00,2018,5,Monday,SHEPARD ST
I182041298,1831,Drug Violation,B3,29-05-2018 15:50,2018,5,Tuesday,THANE ST
I182041297,3802,Motor Vehicle Accident Response,C6,29-05-2018 07:30,2018,5,Tuesday,VON HILLERN ST
I182041296,1402,Vandalism,C11,29-05-2018 09:00,2018,5,Tuesday,WASHINGTON ST
I182041295,3201,Property Lost,B2,24-05-2018 14:30,2018,5,Thursday,TREMONT ST
I182041294,3207,Property Found,C11,29-05-2018 14:00,2018,5,Tuesday,PARKMAN ST
I182041293,3801,Motor Vehicle Accident Response,E18,29-05-2018 16:04,2018,5,Tuesday,ENNEKING PKWY
I182041292,3805,Motor Vehicle Accident Response,C11,29-05-2018 16:20,2018,5,Tuesday,ADAMS ST
I182041290,3112,Landlord/Tenant Disputes,C11,29-05-2018 15:46,2018,5,Tuesday,CORONA ST
I182041289,1107,Fraud,C11,27-11-2017 00:00,2017,11,Monday,EVERETT ST
I182041288,540,Commercial Burglary,E13,28-05-2018 01:00,2018,5,Monday,CENTRE ST
I182041287,3803,Motor Vehicle Accident Response,E5,29-05-2018 15:31,2018,5,Tuesday,BELGRADE AVE
I182041286,619,Larceny,C11,29-05-2018 15:34,2018,5,Tuesday,DICKENS ST
I182041285,2906,Violations,C6,29-05-2018 16:12,2018,5,Tuesday,ALLSTATE RD
I182041284,1107,Fraud,E18,29-05-2018 15:00,2018,5,Tuesday,SUNNYSIDE ST
I182041283,3114,Investigate Property,D4,29-05-2018 16:03,2018,5,Tuesday,YAWKEY WAY
I182041281,3801,Motor Vehicle Accident Response,D4,29-05-2018 15:32,2018,5,Tuesday,ALBANY ST
I182041280,3831,Motor Vehicle Accident Response,B3,26-05-2018 22:00,2018,5,Saturday,ALMONT ST
I182041278,3820,Motor Vehicle Accident Response,E18,29-05-2018 13:53,2018,5,Tuesday,ARLINGTON ST
I182041277,3305,Assembly or Gathering Violations,A1,29-05-2018 13:57,2018,5,Tuesday,BEACON ST
I182041276,3109,Police Service Incidents,E13,29-05-2018 15:00,2018,5,Tuesday,ROBINWOOD AVE
I182041275,802,Simple Assault,E5,29-05-2018 14:12,2018,5,Tuesday,RUSSETT RD
I182041274,3119,Firearm Discovery,D4,29-05-2018 15:09,2018,5,Tuesday,LATTIMORE CT
I182041273,802,Simple Assault,E18,29-05-2018 14:23,2018,5,Tuesday,TAUNTON AVE
I182041272,614,Larceny From Motor Vehicle,B3,29-05-2018 15:17,2018,5,Tuesday,GOODALE RD
I182041271,802,Simple Assault,E13,29-05-2018 14:31,2018,5,Tuesday,S HUNTINGTON AVE
I182041270,3006,Medical Assistance,E18,29-05-2018 15:16,2018,5,Tuesday,WILLIAMS AVE
I182041269,3803,Motor Vehicle Accident Response,E18,29-05-2018 14:19,2018,5,Tuesday,AMERICAN LEGION HWY
I182041268,616,Larceny,D4,27-05-2018 10:00,2018,5,Sunday,MASSACHUSETTS AVE
I182041267,3201,Property Lost,C11,14-05-2018 00:00,2018,5,Monday,WASHINGTON ST
I182041266,613,Larceny,D4,29-05-2018 14:59,2018,5,Tuesday,BOYLSTON ST
I182041265,1848,Drug Violation,A1,29-05-2018 14:24,2018,5,Tuesday,TREMONT ST
I182041264,1102,Fraud,B3,24-05-2018 15:03,2018,5,Thursday,OAKWOOD ST
I182041263,3201,Property Lost,D4,29-05-2018 09:00,2018,5,Tuesday,UNION PARK ST
I182041262,1843,Drug Violation,A1,29-05-2018 14:20,2018,5,Tuesday,TREMONT ST
I182041262,1849,Drug Violation,A1,29-05-2018 14:20,2018,5,Tuesday,TREMONT ST
I182041261,3803,Motor Vehicle Accident Response,,29-05-2018 14:31,2018,5,Tuesday,
I182041260,3201,Property Lost,A1,21-05-2018 00:00,2018,5,Monday,PARK PLZ
I182041259,3208,Property Lost,,17-05-2018 16:00,2018,5,Thursday,BEACON
I182041258,613,Larceny,D14,29-05-2018 14:23,2018,5,Tuesday,CAMBRIDGE ST
I182041257,2647,Other,A15,27-05-2018 12:45,2018,5,Sunday,DECATUR ST
I182041256,613,Larceny,E18,29-05-2018 14:04,2018,5,Tuesday,HYDE PARK AVE
I182041255,3115,Investigate Person,A1,29-05-2018 12:52,2018,5,Tuesday,CHARLES ST
I182041254,3115,Investigate Person,D4,26-05-2018 22:00,2018,5,Saturday,CHANDLER ST
I182041253,2647,Other,E5,29-05-2018 14:30,2018,5,Tuesday,MOLONEY ST
I182041253,3301,Verbal Disputes,E5,29-05-2018 14:30,2018,5,Tuesday,MOLONEY ST
I182041251,619,Larceny,C11,29-05-2018 14:16,2018,5,Tuesday,FAULKNER ST
I182041250,3208,Property Lost,D4,7/5/2018 14:31,2018,5,Monday,BEACON ST
I182041249,802,Simple Assault,E5,29-05-2018 14:27,2018,5,Tuesday,BAKER ST
I182041248,3503,Missing Person Located,B2,29-05-2018 12:17,2018,5,Tuesday,MAGNOLIA ST
I182041245,3006,Medical Assistance,B2,29-05-2018 13:26,2018,5,Tuesday,COLUMBIA RD
I182041243,1402,Vandalism,B3,29-05-2018 14:06,2018,5,Tuesday,DUNBAR AVE
I182041242,1106,Confidence Games,A1,27-05-2018 01:30,2018,5,Sunday,CHATHAM ST
I182041241,3831,Motor Vehicle Accident Response,C6,28-05-2018 15:00,2018,5,Monday,NORTHERN AVE
I182041240,614,Larceny From Motor Vehicle,D14,29-05-2018 01:18,2018,5,Tuesday,GARDNER ST
I182041239,3831,Motor Vehicle Accident Response,B2,28-05-2018 10:00,2018,5,Monday,DECKARD ST
I182041238,613,Larceny,D4,29-05-2018 13:35,2018,5,Tuesday,KILMARNOCK ST
I182041238,801,Simple Assault,D4,29-05-2018 13:35,2018,5,Tuesday,KILMARNOCK ST
I182041237,3201,Property Lost,E18,29-05-2018 13:54,2018,5,Tuesday,AMERICAN LEGION HWY
I182041235,3115,Investigate Person,E13,29-05-2018 12:47,2018,5,Tuesday,ARBORWAY
I182041234,2900,Other,C6,29-05-2018 13:46,2018,5,Tuesday,E FIFTH ST
I182041233,3807,Motor Vehicle Accident Response,E18,29-05-2018 13:09,2018,5,Tuesday,CHURCH ST
I182041232,619,Larceny,A1,29-05-2018 12:45,2018,5,Tuesday,FANEUIL HALL MARKETPLACE
I182041231,1201,Embezzlement,D4,29-05-2018 12:33,2018,5,Tuesday,HUNTINGTON AVE
I182041230,3831,Motor Vehicle Accident Response,E5,29-05-2018 13:39,2018,5,Tuesday,GEORGETOWNE PL
I182041229,3006,Medical Assistance,C11,29-05-2018 13:10,2018,5,Tuesday,WORRELL ST
I182041228,2647,Other,B3,29-05-2018 13:38,2018,5,Tuesday,WOODBOLE AVE
I182041227,1102,Fraud,A1,23-05-2018 23:00,2018,5,Wednesday,CAUSEWAY ST
I182041226,3207,Property Found,B3,29-05-2018 13:25,2018,5,Tuesday,MASCOT ST
I182041224,2907,Violations,B2,29-05-2018 12:24,2018,5,Tuesday,DACIA ST
I182041221,3201,Property Lost,D4,27-05-2018 09:50,2018,5,Sunday,HARRISON AVE
I182041220,3410,Towed,A1,29-05-2018 12:00,2018,5,Tuesday,W CEDAR ST
I182041219,3201,Property Lost,D4,24-05-2018 20:00,2018,5,Thursday,BOYLSTON ST
I182041218,619,Larceny,C6,18-05-2018 08:00,2018,5,Friday,SUMMER ST
I182041217,3115,Investigate Person,D4,29-05-2018 13:11,2018,5,Tuesday,NEWBURY ST
I182041216,3006,Medical Assistance,C6,29-05-2018 12:26,2018,5,Tuesday,COLUMBIA RD
I182041215,2629,Harassment,A1,29-05-2017 00:00,2017,5,Monday,HARRISON AVE
I182041214,2610,Other,C6,29-05-2018 05:54,2018,5,Tuesday,E NINTH ST
I182041213,3410,Towed,A1,29-05-2018 09:00,2018,5,Tuesday,W CEDAR ST
I182041212,1102,Fraud,C11,26-05-2018 00:00,2018,5,Saturday,CEDAR GROVE ST
I182041210,2612,Fire Related Reports,B3,29-05-2018 12:27,2018,5,Tuesday,TENNIS RD
I182041209,2647,Other,C6,29-05-2018 09:30,2018,5,Tuesday,MOUNT VERNON ST
I182041208,3114,Investigate Property,B2,29-05-2018 12:17,2018,5,Tuesday,BLUE HILL AVE
I182041207,3115,Investigate Person,B3,29-05-2018 11:25,2018,5,Tuesday,FERNDALE ST
I182041206,301,Robbery,A7,29-05-2018 12:00,2018,5,Tuesday,HAVRE ST
I182041204,617,Larceny,A1,27-05-2018 23:59,2018,5,Sunday,BROAD ST
I182041203,1402,Vandalism,A1,29-05-2018 11:34,2018,5,Tuesday,MASON ST
I182041202,3201,Property Lost,B3,21-05-2018 12:00,2018,5,Monday,EUCLID ST
I182041201,2907,Violations,B2,29-05-2018 12:24,2018,5,Tuesday,DACIA ST
I182041200,802,Simple Assault,D4,17-05-2018 14:00,2018,5,Thursday,STANHOPE ST
I182041199,3831,Motor Vehicle Accident Response,C11,29-05-2018 11:00,2018,5,Tuesday,HILL TOP ST
I182041197,3208,Property Lost,C11,25-05-2018 10:00,2018,5,Friday,CENTRE ST
I182041196,3115,Investigate Person,D14,29-05-2018 09:54,2018,5,Tuesday,SUTHERLAND RD
I182041195,2629,Harassment,B3,24-05-2018 01:30,2018,5,Thursday,PEACEVALE RD
I182041194,619,Larceny,A1,29-05-2018 11:00,2018,5,Tuesday,ATLANTIC AVE
I182041193,3201,Property Lost,B2,29-05-2017 12:09,2017,5,Monday,LOGAN ST
I182041192,3410,Towed,D4,29-05-2018 10:36,2018,5,Tuesday,COMMONWEALTH AVE
I182041191,2647,Other,A1,29-05-2018 11:27,2018,5,Tuesday,HANOVER ST
I182041190,3114,Investigate Property,A1,29-05-2018 11:55,2018,5,Tuesday,LEGENDS WAY
I182041186,3803,Motor Vehicle Accident Response,B3,29-05-2018 11:42,2018,5,Tuesday,NORFOLK ST
I182041185,3201,Property Lost,E18,29-05-2018 11:52,2018,5,Tuesday,BATEMAN ST
I182041184,615,Larceny From Motor Vehicle,B2,29-05-2018 11:13,2018,5,Tuesday,MONADNOCK ST
I182041183,3801,Motor Vehicle Accident Response,D4,29-05-2018 11:40,2018,5,Tuesday,BEACON ST
I182041182,802,Simple Assault,C11,29-05-2018 09:30,2018,5,Tuesday,WASHINGTON ST
I182041181,3125,Warrant Arrests,C6,27-08-2018 17:50,2018,8,Monday,SOUTHAMPTON ST
I182041180,3125,Warrant Arrests,D4,29-05-2018 10:57,2018,5,Tuesday,WASHINGTON ST
I182041180,613,Larceny,D4,29-05-2018 10:57,2018,5,Tuesday,WASHINGTON ST
I182041178,3831,Motor Vehicle Accident Response,E13,29-05-2018 11:02,2018,5,Tuesday,AMORY AVE
I182041176,3410,Towed,B2,29-05-2018 09:36,2018,5,Tuesday,MOUNT PLEASANT AVE
I182041175,3106,Property Related Damage,D14,29-05-2018 09:14,2018,5,Tuesday,BROCK ST
I182041174,3201,Property Lost,A15,21-05-2018 08:00,2018,5,Monday,LYNDEBORO ST
I182041173,617,Larceny,C6,29-05-2018 10:01,2018,5,Tuesday,DALESSIO CT
I182041172,3115,Investigate Person,D14,29-05-2018 09:41,2018,5,Tuesday,BRIGHTON AVE
I182041171,2623,Other,E5,28-05-2018 22:30,2018,5,Monday,SANBORN AVE
I182041170,617,Larceny,D4,29-05-2018 09:30,2018,5,Tuesday,WESTLAND AVE
I182041169,3006,Medical Assistance,E13,29-05-2018 09:07,2018,5,Tuesday,JAMAICAWAY
I182041168,3006,Medical Assistance,D4,29-05-2018 10:30,2018,5,Tuesday,W NEWTON ST
I182041167,3125,Warrant Arrests,D14,29-05-2018 07:11,2018,5,Tuesday,EVERETT ST
I182041164,3501,Missing Person Reported,C11,25-05-2018 00:00,2018,5,Friday,GENEVA AVE
I182041163,1402,Vandalism,B3,29-05-2018 10:19,2018,5,Tuesday,WILDWOOD ST
I182041161,3170,Other,E18,29-05-2018 10:13,2018,5,Tuesday,COLLINS ST
I182041160,3831,Motor Vehicle Accident Response,B2,28-05-2018 15:00,2018,5,Monday,GASTON ST
I182041157,3301,Verbal Disputes,C11,29-05-2018 10:27,2018,5,Tuesday,GIBSON ST
I182041156,3006,Medical Assistance,A7,29-05-2018 09:57,2018,5,Tuesday,BORDER ST
I182041155,3831,Motor Vehicle Accident Response,,29-05-2018 09:19,2018,5,Tuesday,
I182041154,3831,Motor Vehicle Accident Response,E13,26-05-2018 16:00,2018,5,Saturday,HUNTINGTON AVE
I182041153,1102,Fraud,E18,12/4/2018 12:00,2018,4,Thursday,GORDON AVE
I182041152,3114,Investigate Property,B3,29-05-2018 09:51,2018,5,Tuesday,HOPKINS ST
I182041151,3831,Motor Vehicle Accident Response,C6,29-05-2018 09:40,2018,5,Tuesday,D ST
I182041150,2647,Other,C11,29-05-2018 07:30,2018,5,Tuesday,NEPONSET AVE
I182041149,614,Larceny From Motor Vehicle,E13,29-05-2018 01:00,2018,5,Tuesday,FORBES ST
I182041148,3410,Towed,A1,29-05-2018 07:20,2018,5,Tuesday,JOY ST
I182041146,3205,License Plate Related Incidents,B3,26-05-2018 00:30,2018,5,Saturday,MORTON ST
I182041144,2647,Other,B2,23-05-2018 15:00,2018,5,Wednesday,HUMBOLDT AVE
I182041143,615,Larceny From Motor Vehicle,C11,26-05-2018 17:00,2018,5,Saturday,ADAMS ST
I182041141,3831,Motor Vehicle Accident Response,C11,28-05-2018 22:30,2018,5,Monday,ANNABEL ST
I182041140,802,Simple Assault,B2,28-05-2018 20:30,2018,5,Monday,DALE ST
I182041140,724,Auto Theft,B2,28-05-2018 20:30,2018,5,Monday,DALE ST
I182041140,3115,Investigate Person,B2,28-05-2018 20:30,2018,5,Monday,DALE ST
I182041139,613,Larceny,C11,1/5/2018 8:00,2018,5,Tuesday,NEPONSET AVE
I182041138,3410,Towed,C6,29-05-2018 08:42,2018,5,Tuesday,
I182041137,3006,Medical Assistance,D14,27-05-2018 11:00,2018,5,Sunday,N HARVARD ST
I182041136,613,Larceny,C6,1/1/2018 0:00,2018,1,Monday,DORCHESTER AVE
I182041135,613,Larceny,C11,29-05-2018 08:50,2018,5,Tuesday,GENEVA AVE
I182041134,1106,Confidence Games,E5,24-05-2018 22:00,2018,5,Thursday,FLORENCE ST
I182041133,3803,Motor Vehicle Accident Response,B3,29-05-2018 08:59,2018,5,Tuesday,BLUE HILL AVE
I182041131,2646,Liquor Violation,E13,29-05-2018 08:35,2018,5,Tuesday,SCHOOL ST
I182041129,3805,Motor Vehicle Accident Response,C6,29-05-2018 08:15,2018,5,Tuesday,
I182041128,3410,Towed,C11,29-05-2018 00:00,2018,5,Tuesday,TRAIN ST
I182041127,3410,Towed,A15,29-05-2018 07:43,2018,5,Tuesday,BARTLETT ST
I182041126,1503,Firearm Violations,B3,29-05-2018 07:15,2018,5,Tuesday,PEACEVALE RD
I182041125,3410,Towed,D14,29-05-2018 07:57,2018,5,Tuesday,STRATHMORE RD
I182041123,2610,Other,A7,29-05-2018 08:14,2018,5,Tuesday,MAVERICK
I182041122,1402,Vandalism,E18,29-05-2018 07:36,2018,5,Tuesday,REDDY AVE
I182041121,3807,Motor Vehicle Accident Response,A15,29-05-2018 08:10,2018,5,Tuesday,COMMON ST
I182041120,3301,Verbal Disputes,B3,29-05-2018 07:36,2018,5,Tuesday,CALLENDER ST
I182041119,3115,Investigate Person,B2,29-05-2018 08:31,2018,5,Tuesday,FOLSOM ST
I182041118,3803,Motor Vehicle Accident Response,E5,29-05-2018 08:02,2018,5,Tuesday,BELGRADE AVE
I182041117,560,Other Burglary,E5,26-05-2018 06:59,2018,5,Saturday,NEWBURG ST
I182041116,2007,Restraining Order Violations,C11,29-05-2018 07:52,2018,5,Tuesday,BARRY ST
I182041116,3170,Other,C11,29-05-2018 07:52,2018,5,Tuesday,BARRY ST
I182041115,1402,Vandalism,B2,29-05-2018 07:09,2018,5,Tuesday,COLUMBIA RD
I182041113,615,Larceny From Motor Vehicle,E5,28-05-2018 20:00,2018,5,Monday,WASHINGTON ST
I182041113,1402,Vandalism,E5,28-05-2018 20:00,2018,5,Monday,WASHINGTON ST
I182041111,801,Simple Assault,E5,29-05-2018 06:21,2018,5,Tuesday,ALBANO ST
I182041110,3801,Motor Vehicle Accident Response,D4,29-05-2018 08:04,2018,5,Tuesday,E SPRINGFIELD ST
I182041109,3410,Towed,E5,29-05-2018 07:00,2018,5,Tuesday,BROOKWAY RD
I182041108,3201,Property Lost,C6,29-05-2018 07:43,2018,5,Tuesday,ALLSTATE RD
I182041107,3001,Medical Assistance,C6,29-05-2018 07:00,2018,5,Tuesday,W SEVENTH ST
I182041106,3831,Motor Vehicle Accident Response,B3,29-05-2018 06:23,2018,5,Tuesday,CANAAN ST
I182041105,3410,Towed,C6,29-05-2018 06:13,2018,5,Tuesday,COLONEL MICHAEL J. MCDONO
I182041104,3301,Verbal Disputes,E13,29-05-2018 06:56,2018,5,Tuesday,PARKER ST
I182041102,3501,Missing Person Reported,B3,28-05-2018 09:00,2018,5,Monday,WILMINGTON AVE
I182041102,3502,Missing Person Located,B3,28-05-2018 09:00,2018,5,Monday,WILMINGTON AVE
I182041101,3114,Investigate Property,C6,28-05-2018 16:00,2018,5,Monday,MOUNT VERNON ST
I182041100,3801,Motor Vehicle Accident Response,E18,29-05-2018 07:01,2018,5,Tuesday,HYDE PARK AVE
I182041099,3006,Medical Assistance,E5,29-05-2018 05:40,2018,5,Tuesday,FARMINGTON RD
I182041098,3115,Investigate Person,A1,29-05-2018 06:37,2018,5,Tuesday,BOYLSTON ST
I182041097,2905,Violations,A7,29-05-2018 06:41,2018,5,Tuesday,BENNINGTON ST
I182041095,3301,Verbal Disputes,E18,29-05-2018 05:00,2018,5,Tuesday,HYDE PARK AVE
I182041093,2670,Criminal Harassment,E18,29-05-2018 06:01,2018,5,Tuesday,GARFIELD AVE
I182041093,3402,Service,E18,29-05-2018 06:01,2018,5,Tuesday,GARFIELD AVE
I182041092,423,Aggravated Assault,B2,29-05-2018 04:30,2018,5,Tuesday,EUSTIS ST
I182041092,617,Larceny,B2,29-05-2018 04:30,2018,5,Tuesday,EUSTIS ST
I182041092,802,Simple Assault,B2,29-05-2018 04:30,2018,5,Tuesday,EUSTIS ST
I182041091,3160,Fire Related Reports,E5,29-05-2018 05:23,2018,5,Tuesday,ROCKINGHAM AVE
I182041090,1402,Vandalism,A1,29-05-2018 05:02,2018,5,Tuesday,CAUSEWAY ST
I182041089,3301,Verbal Disputes,C11,29-05-2018 04:35,2018,5,Tuesday,WASHINGTON ST
I182041088,614,Larceny From Motor Vehicle,D4,29-05-2018 04:53,2018,5,Tuesday,PARK DR
I182041087,3301,Verbal Disputes,C6,29-05-2018 03:37,2018,5,Tuesday,ATHENS ST
I182041086,301,Robbery,E13,29-05-2018 03:59,2018,5,Tuesday,WASHINGTON ST
I182041085,3114,Investigate Property,B3,29-05-2018 03:27,2018,5,Tuesday,BLUE HILL AVE
I182041084,1402,Vandalism,B3,29-05-2018 03:14,2018,5,Tuesday,BLUE HILL AVE
I182041082,802,Simple Assault,B2,29-05-2018 00:57,2018,5,Tuesday,WAUMBECK ST
I182041081,724,Auto Theft,A1,28-05-2018 21:00,2018,5,Monday,BEACH ST
I182041079,3006,Medical Assistance,E5,29-05-2018 01:45,2018,5,Tuesday,WASHINGTON ST
I182041078,413,Aggravated Assault,C6,29-05-2018 01:43,2018,5,Tuesday,W BROADWAY
I182041078,802,Simple Assault,C6,29-05-2018 01:43,2018,5,Tuesday,W BROADWAY
I182041078,2511,Other,C6,29-05-2018 01:43,2018,5,Tuesday,W BROADWAY
I182041077,2647,Other,C6,29-05-2018 01:59,2018,5,Tuesday,LENNON CT
I182041075,3301,Verbal Disputes,C11,29-05-2018 01:20,2018,5,Tuesday,ADAMS ST
I182041074,612,Larceny,A1,29-05-2018 01:00,2018,5,Tuesday,BEACH ST
